Real,Imaginary
0.331961847498389251,0.040307465877380030
0.334399999999999975,0.000000000000000000
0.334399999999999975,-0.000000000000000082
0.331961847498389251,-0.040307465877379919
0.324682943747271857,-0.080027158137759055
0.312669431554002675,-0.118579874227024026
0.296096494978433433,-0.155403428731436116
0.261769750786928157,-0.269354705867466737
0.200715296469768545,-0.163294005594366215
0.221081020926403887,-0.134442347071668439
0.237328424264536098,-0.103086281997714899
0.249154848101243026,-0.069809914536880083
0.256339988536900543,-0.035233120453653954
0.258749999999999980,-0.000000000000000063
0.258749999999999980,0.000000000000000000
0.256339988536900543,0.035233120453653802
0.249154848101243026,0.069809914536880041
0.237328424264535959,0.103086281997714982
0.221081020926403887,0.134442347071668439
0.200715296469768573,0.163294005594366159
0.176610625807826715,0.189103805756964616
0.149216033347221833,0.211390959816451868
0.119041828512935627,0.229740300261614572
0.086650099649242640,0.243810013598244779
0.052644243377368977,0.253338007687801015
0.017657724458108620,0.258146794028051962
-0.017657724458108644,0.258146794028051962
-0.052644243377368893,0.253338007687801015
-0.086650099649242876,0.243810013598244696
-0.119041828512935599,0.229740300261614572
-0.149216033347221722,0.211390959816451923
-0.176610625807826771,0.189103805756964560
-0.200715296469768628,0.163294005594366104
-0.221081020926403776,0.134442347071668605
-0.237328424264536014,0.103086281997714857
-0.249154848101242998,0.069809914536880138
-0.256339988536900598,0.035233120453653587
-0.258749999999999980,0.000000000000000032
-0.256339988536900598,-0.035233120453653587
-0.249154848101242998,-0.069809914536880138
-0.237328424264536014,-0.103086281997714857
-0.221081020926403887,-0.134442347071668661
-0.200715296469768628,-0.163294005594366104
-0.176610625807826771,-0.189103805756964560
-0.149216033347221722,-0.211390959816451923
-0.119041828512935599,-0.229740300261614572
-0.086650099649242876,-0.243810013598244696
-0.052644243377369344,-0.253338007687800959
-0.017657724458108703,-0.258146794028051962
0.017657724458108620,-0.258146794028051962
0.052644243377369039,-0.253338007687801015
0.086650099649242890,-0.243810013598244807
0.119041828512935516,-0.229740300261614766
0.149216033347221777,-0.211390959816451895
0.176610625807826715,-0.189103805756964616
0.143286756829191786,-0.172176959310391064
0.116690636269296433,-0.191204851944365567
0.087607457389794863,-0.206157545119491775
0.056657077655736618,-0.216716348140863213
0.024499150676644044,-0.222656218453747862
-0.008180933164915555,-0.223850558034933617
-0.040686654619393893,-0.220273911609800394
-0.072325210668804041,-0.212002509187304455
-0.102422280420239029,-0.199212641349684250
-0.130336397084981404,-0.182176901924766682
-0.155472619729421918,-0.161258378121791141
-0.177295213408152769,-0.136902911957918427
-0.195339067424212948,-0.109629597909683060
-0.209219608356090825,-0.080019719315453583
-0.218640996572527696,-0.048704359330268725
-0.223402431540635577,-0.016350950484043295
-0.223402431540635577,0.016350950484043295
-0.218640996572527696,0.048704359330268725
-0.209219608356090825,0.080019719315453583
-0.195339067424212948,0.109629597909683060
-0.177295213408152769,0.136902911957918427
-0.155472619729421918,0.161258378121791141
-0.130336397084981404,0.182176901924766682
-0.102422280420239029,0.199212641349684250
-0.072325210668804041,0.212002509187304455
-0.040686654619393893,0.220273911609800394
-0.008180933164915605,0.223850558034933617
0.024499150676643842,0.222656218453747889
0.056657077655736472,0.216716348140863269
0.087607457389794946,0.206157545119491720
0.116690636269296377,0.191204851944365595
0.143286756829191647,0.172176959310391203
0.166828968934607136,0.149479413713781650
0.186815511207332668,0.123595973932579886
0.202820405198464837,0.095078300548182573
0.214502534379482940,0.064534198257813216
0.221612914448824694,0.032614661572641090
0.224000000000000005,0.000000000000000000
0.224000000000000005,-0.000000000000000055
0.221612914448824666,-0.032614661572641104
0.214502534379483023,-0.064534198257812994
0.202820405198464865,-0.095078300548182532
0.186815511207332613,-0.123595973932579983
0.166828968934607247,-0.149479413713781512
0.154603147625052423,-0.112325761713091637
0.170271346772397081,-0.086757584500227428
0.181746900264003836,-0.059053147625052475
0.188747241887730788,-0.029894626269188165
0.191099999999999992,0.000000000000000000
0.191099999999999992,-0.000000000000000047
0.188747241887730816,0.029894626269188117
0.181746900264003836,0.059053147625052448
0.170271346772397109,0.086757584500227358
0.154603147625052451,0.112325761713091610
0.135128105884749244,0.135128105884749244
0.112325761713091596,0.154603147625052451
0.086757584500227386,0.170271346772397081
0.059053147625052455,0.181746900264003836
0.029894626269188127,0.188747241887730816
0.000000000000000012,0.191099999999999992
-0.029894626269188106,0.188747241887730816
-0.059053147625052434,0.181746900264003863
-0.086757584500227386,0.170271346772397109
-0.112325761713091596,0.154603147625052451
-0.135128105884749217,0.135128105884749244
-0.154603147625052423,0.112325761713091637
-0.170271346772397081,0.086757584500227400
-0.181746900264003836,0.059053147625052468
-0.188747241887730788,0.029894626269188138
-0.191099999999999992,0.000000000000000023
-0.188747241887730788,-0.029894626269188138
-0.181746900264003836,-0.059053147625052468
-0.170271346772397081,-0.086757584500227400
-0.154603147625052423,-0.112325761713091637
-0.135128105884749217,-0.135128105884749244
-0.112325761713091596,-0.154603147625052451
-0.086757584500227386,-0.170271346772397109
-0.059053147625052434,-0.181746900264003863
-0.029894626269188148,-0.188747241887730788
-0.000000000000000031,-0.191099999999999992
0.029894626269188086,-0.188747241887730816
0.059053147625052427,-0.181746900264003863
0.086757584500227358,-0.170271346772397109
0.112325761713091554,-0.154603147625052506
0.135128105884749217,-0.135128105884749244
0.105641888270073966,-0.120032501609910650
0.124407917115518463,-0.100452377567573192
0.096255911467990798,-0.087748857584964132
0.078493161388398111,-0.103941743853251223
0.058057420839894042,-0.116595018698996897
0.035644604456888780,-0.125277790023259672
0.012017953820095116,-0.129694376462428235
