Real_1H,Imag_1H,Real_2H,Imag_2H
-0.079229955659438259,-0.016840846956238505,0.658179306876173320,-0.380000000000000449
-0.065530376544370730,-0.047610605435690331,0.658179306876173320,-0.380000000000000449
-0.040499999999999987,-0.070148057706539549,0.658179306876173320,-0.380000000000000449
-0.019999999999999993,-0.034641016151377553,0.658179306876173320,-0.380000000000000449
-0.000000000000000006,-0.040000000000000001,0.658179306876173320,-0.380000000000000449
0.020000000000000007,-0.034641016151377553,0.658179306876173320,-0.380000000000000449
0.000347296355333860,-0.001969615506024416,0.658179306876173320,-0.380000000000000449
-0.001000000000000000,-0.001732050807568877,0.658179306876173320,-0.380000000000000449
-0.001879385241571817,-0.000684040286651338,0.658179306876173320,-0.380000000000000449
-0.034641016151377553,-0.020000000000000000,0.658179306876173320,-0.380000000000000449
-0.040000000000000001,0.000000000000000005,0.658179306876173320,-0.380000000000000449
-0.034641016151377546,0.019999999999999997,0.658179306876173320,-0.380000000000000449
-0.001879385241571817,0.000684040286651338,0.658179306876173320,-0.380000000000000449
-0.001000000000000000,0.001732050807568877,0.658179306876173320,-0.380000000000000449
-0.019999999999999990,0.034641016151377546,0.658179306876173320,-0.380000000000000449
-0.040499999999999974,0.070148057706539521,0.582193776770423166,-0.488518583361770176
-0.034641016151377546,0.019999999999999997,0.582193776770423166,-0.488518583361770176
-0.040000000000000001,0.000000000000000005,0.582193776770423166,-0.488518583361770176
-0.001879385241571817,0.000684040286651338,0.582193776770423166,-0.488518583361770176
-0.019999999999999990,0.034641016151377546,0.582193776770423166,-0.488518583361770176
-0.001000000000000000,0.001732050807568877,0.582193776770423166,-0.488518583361770176
0.002000000000000000,0.000000000000000000,0.658179306876173320,-0.380000000000000449
0.002000000000000000,-0.000000000000000000,0.658179306876173320,-0.380000000000000449
0.000000000000000000,0.000000000000000000,0.658179306876173320,-0.380000000000000449
-0.001879385241571817,-0.000684040286651338,0.582193776770423166,-0.488518583361770176
-0.001000000000000000,-0.001732050807568877,0.582193776770423166,-0.488518583361770176
0.000347296355333860,-0.001969615506024416,0.582193776770423166,-0.488518583361770176
0.001532088886237956,-0.001285575219373079,0.658179306876173320,-0.380000000000000449
0.034641016151377539,-0.020000000000000021,0.658179306876173320,-0.380000000000000449
0.020000000000000007,-0.034641016151377553,0.582193776770423166,-0.488518583361770176
0.025030376544370733,-0.077035577819907441,0.582193776770423166,-0.488518583361770176
-0.001000000000000000,-0.001732050807568877,-0.131972615026867024,0.748453892289278055
0.020000000000000007,-0.034641016151377553,0.488518583361769898,-0.582193776770423499
-0.000000000000000006,-0.040000000000000001,0.488518583361769898,-0.582193776770423499
0.000347296355333860,-0.001969615506024416,0.488518583361769898,-0.582193776770423499
0.001532088886237956,-0.001285575219373079,0.582193776770423166,-0.488518583361770176
-0.001879385241571817,-0.000684040286651338,0.488518583361769898,-0.582193776770423499
-0.019999999999999990,0.034641016151377546,0.488518583361769898,-0.582193776770423499
0.000000000000000002,0.040000000000000001,0.380000000000000171,-0.658179306876173431
-0.001879385241571817,0.000684040286651338,0.488518583361769898,-0.582193776770423499
-0.001000000000000000,0.001732050807568877,0.488518583361769898,-0.582193776770423499
-0.008466805524679938,-0.080556273524830135,0.714166391797290467,0.259935308927508213
-0.019999999999999993,-0.034641016151377553,0.582193776770423166,-0.488518583361770176
-0.000000000000000006,-0.040000000000000001,0.582193776770423166,-0.488518583361770176
-0.008466805524679938,-0.080556273524830135,0.582193776770423166,-0.488518583361770176
-0.040499999999999987,-0.070148057706539549,0.582193776770423166,-0.488518583361770176
-0.104182044264180998,-0.087419114917369381,0.582193776770423166,-0.488518583361770176
-0.104182044264180998,-0.087419114917369381,0.658179306876173320,-0.380000000000000449
-0.127798196426883531,-0.046514739492290971,0.658179306876173320,-0.380000000000000449
-0.127798196426883531,-0.046514739492290971,0.714166391797290467,-0.259935308927508102
-0.104182044264180998,-0.087419114917369381,-0.000000000000000122,-0.760000000000000120
-0.104182044264180998,-0.087419114917369381,0.714166391797290467,-0.259935308927508102
-0.067999999999999977,-0.117779454914683668,0.714166391797290467,-0.259935308927508102
-0.184698617919995950,-0.088946166519099340,0.714166391797290467,-0.259935308927508102
-0.102500000000000008,-0.177535207775810028,0.714166391797290467,-0.259935308927508102
-0.150275633725114321,-0.139435411243038515,0.714166391797290467,-0.259935308927508102
-0.150275633725114321,-0.139435411243038515,0.748453892289278055,-0.131972615026867052
-0.102500000000000008,-0.177535207775810028,0.748453892289278055,-0.131972615026867052
-0.045616791461044616,-0.199860221997273796,0.748453892289278055,-0.131972615026867052
-0.045616791461044616,-0.199860221997273796,0.714166391797290467,0.259935308927508213
0.015319669185216999,-0.204426778422141908,0.760000000000000120,0.000000000000000000
0.015319669185216999,-0.204426778422141908,0.760000000000000120,-0.000000000000000186
-0.067999999999999977,-0.117779454914683668,0.658179306876173542,0.380000000000000004
0.074894909995111017,-0.190829118472061826,0.748453892289278055,0.131972615026867052
0.074894909995111017,-0.190829118472061826,0.760000000000000120,-0.000000000000000186
0.074894909995111017,-0.190829118472061826,0.760000000000000120,0.000000000000000000
0.127815409381040329,-0.160275453905946136,0.760000000000000120,0.000000000000000000
0.127815409381040329,-0.160275453905946136,0.760000000000000120,-0.000000000000000186
0.127815409381040329,-0.160275453905946136,0.748453892289278055,-0.131972615026867052
0.104182044264180984,-0.087419114917369409,0.760000000000000120,-0.000000000000000186
0.068000000000000019,-0.117779454914683654,0.714166391797290467,-0.259935308927508102
0.127815409381040329,-0.160275453905946136,0.714166391797290467,-0.259935308927508102
0.054199579115067474,-0.060194730863668972,0.714166391797290467,-0.259935308927508102
-0.001000000000000000,0.001732050807568877,0.760000000000000120,0.000000000000000000
-0.001000000000000000,0.001732050807568877,0.760000000000000120,-0.000000000000000186
0.020000000000000007,-0.034641016151377553,0.714166391797290467,-0.259935308927508102
0.000347296355333860,-0.001969615506024416,0.748453892289278055,-0.131972615026867052
0.001532088886237956,-0.001285575219373079,0.748453892289278055,-0.131972615026867052
0.034641016151377539,-0.020000000000000021,0.748453892289278055,-0.131972615026867052
0.000347296355333860,-0.001969615506024416,0.760000000000000120,0.000000000000000000
0.000347296355333860,-0.001969615506024416,0.760000000000000120,-0.000000000000000186
-0.001000000000000000,-0.001732050807568877,0.760000000000000120,0.000000000000000000
-0.001000000000000000,-0.001732050807568877,0.760000000000000120,-0.000000000000000186
-0.001879385241571817,0.000684040286651338,0.748453892289278055,-0.131972615026867052
-0.034641016151377546,0.019999999999999997,0.748453892289278055,-0.131972615026867052
-0.034641016151377553,-0.020000000000000000,0.748453892289278055,-0.131972615026867052
